x,r,z,tau_x_over_rho,tau_r_over_rho,tau_z_over_rho,wall_yplus
12.2752939105,0.049969541351,0.0,-0.0219413556687,2.68064945136e-06,8.76383571318e-16,1.30376504696
12.2850976257,0.049969541351,0.0,-0.0217045160089,2.47871734746e-06,8.62843702124e-16,1.29670939219
12.2951436336,0.049969541351,0.0,-0.0214733721918,2.299674659e-06,8.40813077409e-16,1.28978620657
12.3054379223,0.049969541351,0.0,-0.0212475593425,2.14032654284e-06,8.19542052732e-16,1.28298661835
12.3159866278,0.049969541351,0.0,-0.0210267952914,1.99786957227e-06,7.98996538261e-16,1.27630403918
12.3267960378,0.049969541351,0.0,-0.0208108206271,1.86981536319e-06,7.92412093265e-16,1.26973240269
12.3378725956,0.049969541351,0.0,-0.020599424104,1.75370927464e-06,7.80059099175e-16,1.26326696283
12.3492229036,0.049969541351,0.0,-0.0203924600484,1.64838722249e-06,7.49429229467e-16,1.25690486898
12.3608537272,0.049969541351,0.0,-0.0201897312909,1.5518287572e-06,7.32429734252e-16,1.25064159149
12.3727719994,0.049969541351,0.0,-0.0199912075124,1.46342337294e-06,7.12436888116e-16,1.24447767861
12.384984824,0.049969541351,0.0,-0.0197966987616,1.38178330573e-06,6.99241525705e-16,1.2384086727
4.45400054174,0.099939082702,0.0,-0.0017976261814,6.41137058086e-07,2.91693722589e-17,1.36242099668
4.53632485142,0.099939082702,0.0,-0.00168549224241,4.17478437055e-07,1.48678056023e-16,1.31924356943
4.6186491611,0.099939082702,0.0,-0.00159785144601,3.30271829275e-07,8.77994862563e-17,1.28448722064
4.70097347079,0.099939082702,0.0,-0.00151944915904,2.71846223056e-07,3.05455097894e-17,1.25257768965
4.78329778047,0.099939082702,0.0,-0.00145752434342,2.02736756794e-07,1.40751688473e-16,1.22678792235
4.86562209015,0.099939082702,0.0,-0.00140997088934,1.6493147578e-07,3.92873435726e-18,1.20660925184
4.94794639983,0.099939082702,0.0,-0.00136702932212,1.46853215141e-07,7.05991353183e-17,1.18809315126
5.03027070952,0.099939082702,0.0,-0.00133013254184,1.17778871535e-07,1.84510328824e-16,1.1719498769
5.1125950192,0.099939082702,0.0,-0.00130164649224,9.39547529751e-08,4.21213056698e-17,1.15933274493
5.19491932888,0.099939082702,0.0,-0.00127665768372,8.50712997373e-08,3.11270236031e-18,1.14815046729
5.27724363857,0.099939082702,0.0,-0.00125388013223,7.28152417874e-08,7.6192281338e-17,1.13786198087
5.35956794825,0.099939082702,0.0,-0.00123565319845,5.80245451399e-08,5.99596571696e-17,1.12956148172
