x,r,z,tau_x_over_rho,tau_r_over_rho,tau_z_over_rho,wall_yplus
3.25824971873,0.099939082702,0.0,0.00708491541122,5.06813483826e-06,-3.62435525355e-16,1.20283233067
3.26197169146,0.099939082702,0.0,0.00709498437416,4.39089306803e-06,-3.94821002018e-16,1.20368709774
3.26572808998,0.099939082702,0.0,0.00709726843371,3.79431702226e-06,-4.24352491634e-16,1.20388115467
3.2695192327,0.099939082702,0.0,0.00709229226308,3.08986620959e-06,-4.51594878344e-16,1.20345903591
3.27334544099,0.099939082702,0.0,0.00707785335986,2.3264935561e-06,-4.88678019095e-16,1.20223342526
3.27720703918,0.099939082702,0.0,0.00705525192399,1.64236550922e-06,-5.02264918056e-16,1.20031243152
3.28110435461,0.099939082702,0.0,0.00702556075057,8.76083008284e-07,-5.54416974008e-16,1.19778405753
3.28503771762,0.099939082702,0.0,0.00698652176091,3.82687957911e-08,-5.86910320433e-16,1.19445156487
3.28900746165,0.099939082702,0.0,0.00693919405647,-6.76182785926e-07,-6.08442137958e-16,1.19039921863
3.2930139232,0.099939082702,0.0,0.00688557452519,-3.69146929947e-07,-6.12884755619e-16,1.18579129581
3.29705744186,0.099939082702,0.0,0.00682339800589,-4.11102973868e-08,-6.10253011189e-16,1.18042521004
3.3011383604,0.099939082702,0.0,0.00675329059848,-7.02106745455e-07,-6.03295580634e-16,1.17434520656
3.30525702474,0.099939082702,0.0,0.00667736023508,-1.51066341769e-06,-5.69063248588e-16,1.16772462317
3.30941378402,0.099939082702,0.0,0.00659278520678,-2.42051575226e-06,-5.14870360907e-16,1.160305882
3.31360899057,0.099939082702,0.0,0.00650024832296,-3.22015062508e-06,-4.81274973159e-16,1.15213390673
3.31784300001,0.099939082702,0.0,0.00640182541385,-4.05839704709e-06,-3.94379150499e-16,1.14337794417
3.32211617124,0.099939082702,0.0,0.00629474807317,-5.02680880862e-06,-3.33541891426e-16,1.13377530704
3.32642886649,0.099939082702,0.0,0.00617872386627,-5.90517148661e-06,-2.29503286082e-16,1.12327775576
3.33078145132,0.099939082702,0.0,0.00605580638107,-6.81271171915e-06,-8.68770040507e-17,1.11204832236
3.33517429469,0.099939082702,0.0,0.00592294855236,-7.88242051784e-06,3.49702631255e-17,1.09978188065
3.33960776895,0.099939082702,0.0,0.00577914750201,-8.90180212947e-06,1.54071688199e-16,1.08634911833
3.34408224993,0.099939082702,0.0,0.00562627438095,-9.96224484017e-06,2.73146427582e-16,1.07188418907
3.34859811689,0.099939082702,0.0,0.00546126920084,-1.1193914548e-05,3.57915142589e-16,1.05604906823
3.35315575266,0.099939082702,0.0,0.00528276530595,-1.24126927692e-05,4.36393066323e-16,1.03864683431
3.35775554354,0.099939082702,0.0,0.00509248254833,-1.36820654622e-05,5.23647233337e-16,1.01976922071
3.36239787945,0.099939082702,0.0,0.00488736246002,-1.51124559043e-05,5.83426369166e-16,0.999020407371
3.36708315389,0.099939082702,0.0,0.00466586819484,-1.65809691547e-05,6.02461722797e-16,0.976120191318
3.37181176404,0.099939082702,0.0,0.00442870253125,-1.81973105564e-05,6.2123141952e-16,0.950988387595
3.37658411071,0.099939082702,0.0,0.00417213382407,-2.00925088859e-05,6.3016867434e-16,0.923030384421
3.38140059843,0.099939082702,0.0,0.00389301543464,-2.21865095687e-05,6.27181742923e-16,0.891620278713
3.38626163549,0.099939082702,0.0,0.00359087048194,-2.45763760673e-05,6.19643219499e-16,0.856321367119
3.39116763393,0.099939082702,0.0,0.00325986588484,-2.73669395292e-05,5.99118768594e-16,0.815899464005
3.39611900962,0.099939082702,0.0,0.00289727393561,-3.11250641611e-05,5.98416441128e-16,0.769182294518
3.40111618226,0.099939082702,0.0,0.0025006414634,-3.91230204596e-05,5.34240609002e-16,0.714602043522
3.40615957545,0.099939082702,0.0,0.0020657333559,-5.07032867533e-05,5.23725567629e-16,0.649518839058
3.41124961669,0.099939082702,0.0,0.00158225313278,-6.72522253383e-05,4.90700505538e-16,0.568549951551
3.41638673747,0.099939082702,0.0,0.00104463561552,-6.88144909673e-05,5.16661045423e-16,0.462081813817
3.4215713732,0.099939082702,0.0,0.000523298073116,-5.07725217046e-05,5.21360155538e-16,0.32726963561
3.4268039634,0.099939082702,0.0,0.000118660227187,-3.49510156732e-05,5.26409359857e-16,0.157027504904
3.43208495161,0.099939082702,0.0,-0.000190087324255,-2.56649051817e-05,4.9068067323e-16,0.197327049501
3.43741478547,0.099939082702,0.0,-0.000431958360619,-2.58594325312e-05,4.40622984695e-16,0.297110298184
3.44279391677,0.099939082702,0.0,-0.000645607802276,-2.40991210431e-05,4.00281227911e-16,0.36315762789
