x_m,p_over_rho_m2_s2
2.869565217391304,3.660828044976763
2.879598662207358,3.6556610797556477
2.8896321070234112,3.650494114534532
2.899665551839465,3.6453271493134163
2.9096989966555187,3.6401601840923004
2.919732441471572,3.634993218871185
2.9297658862876257,3.6298262536500694
2.939799331103679,3.624659288428954
2.9498327759197327,3.6194923232078375
2.959866220735786,3.614325357986722
2.9698996655518397,3.6091583927656066
2.979933110367893,3.603991427544491
2.9899665551839467,3.598824462323375
3.0,3.5936574971022597
3.0,4.43740749710226
3.0301003344481607,4.436826443938418
3.060200668896321,4.436245390774577
3.0903010033444818,4.435664337610735
3.120401337792642,4.435083284446893
3.150501672240803,4.4345022312830515
3.180602006688963,4.43392117811921
3.210702341137124,4.433340124955368
3.240802675585284,4.432759071791526
3.270903010033445,4.432178018627685
3.3010033444816056,4.431596965463843
3.331103678929766,4.431015912300001
3.361204013377926,4.4304348591361595
3.391304347826087,4.429853805972318
3.4214046822742477,4.429272752808476
3.451505016722408,4.428691699644634
3.4816053511705687,4.428110646480793
3.511705685618729,4.427529593316951
3.5418060200668897,4.426948540153109
3.5719063545150505,4.426367486989267
3.6020066889632107,4.425786433825425
3.632107023411371,4.425205380661583
3.6622073578595318,4.4246243274977415
3.6923076923076925,4.4240432743339
3.722408026755853,4.423462221170058
3.7525083612040135,4.422881168006216
3.782608695652174,4.422300114842375
3.8127090301003346,4.421719061678533
3.842809364548495,4.421138008514691
3.8729096989966556,4.4205569553508495
3.903010033444816,4.419975902187008
3.9331103678929766,4.419394849023166
3.9632107023411374,4.418813795859324
3.9933110367892977,4.418232742695483
4.023411371237458,4.417651689531641
4.053511705685619,4.417070636367799
4.083612040133779,4.4164895832039575
4.11371237458194,4.415908530040116
4.143812709030101,4.415327476876274
4.173913043478261,4.414746423712432
4.2040133779264215,4.414165370548591
4.234113712374582,4.413584317384749
4.264214046822742,4.413003264220907
4.294314381270903,4.4124222110570654
4.3244147157190636,4.411841157893224
4.354515050167224,4.411260104729382
4.384615384615385,4.41067905156554
4.414715719063545,4.410097998401699
4.444816053511706,4.409516945237857
4.474916387959866,4.408935892074015
4.505016722408027,4.408354838910173
4.535117056856187,4.407773785746332
4.565217391304348,4.40719273258249
4.595317725752508,4.406611679418648
4.625418060200669,4.406030626254807
4.65551839464883,4.405449573090965
4.68561872909699,4.404868519927123
4.7157190635451505,4.4042874667632805
4.745819397993311,4.403706413599439
4.775919732441472,4.403125360435597
4.806020066889632,4.402544307271755
4.8361204013377925,4.401963254107914
4.866220735785953,4.401382200944072
4.896321070234114,4.40080114778023
4.926421404682275,4.4002200946163885
4.956521739130435,4.399639041452547
4.986622073578595,4.399057988288705
5.016722408026756,4.398476935124863
5.046822742474916,4.397895881961022
5.076923076923077,4.39731482879718
5.107023411371237,4.396733775633338
5.137123745819398,4.3961527224694965
5.167224080267559,4.395571669305655
5.19732441471572,4.394990616141813
5.2274247491638794,4.394409562977971
5.25752508361204,4.39382850981413
5.287625418060201,4.393247456650288
5.317725752508361,4.392666403486446
5.3478260869565215,4.3920853503226045
5.377926421404682,4.391504297158763
5.408026755852843,4.390923243994921
5.438127090301004,4.390342190831079
5.4682274247491645,4.389761137667238
5.498327759197324,4.389180084503396
5.528428093645485,4.388599031339554
5.558528428093645,4.3880179781757125
5.588628762541806,4.387436925011871
5.618729096989966,4.386855871848029
5.648829431438127,4.386274818684187
5.678929765886288,4.385693765520346
5.709030100334449,4.385112712356504
5.739130434782609,4.384531659192662
5.769230769230769,4.3839506060288205
5.79933110367893,4.383369552864979
5.82943143812709,4.382788499701137
5.8595317725752505,4.382207446537294
5.889632107023411,4.381626393373453
5.919732441471572,4.381045340209611
