station,x,r,Ux,Ur,Uz,k,epsilon,nut,wall_distance,r_over_R,U_over_Ubulk,yplus,uplus,nut_over_nu,u_tau,below_first_cell,mesh
contraction_4D,11.2,0.0998465569644,0.0210501821593,-8.02426646382e-08,-3.66508204517e-16,8.07764657861e-06,0.000385959942394,5.09758098021e-10,9.252573760000493e-05,0.9990741786386423,0.0421003643186,0.3208439853213663,0.6070500679490197,5.0975809802099996e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998509083952,0.0205269082202,-7.82510103517e-08,-3.49271573806e-16,7.8768714778e-06,0.000376364326896,4.97082125957e-10,8.817430679999849e-05,0.9991177194705407,0.0410538164404,0.3057548821600408,0.5919597719181957,4.970821259569999e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998550551808,0.0200282435429,-7.63530223807e-08,-3.32845571576e-16,7.68553871045e-06,0.000367219987482,4.85002297312e-10,8.402752120000023e-05,0.9991592126030359,0.0400564870858,0.29137541053747007,0.5775791635249804,4.850022973119999e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998590069456,0.0195530307616,-7.45442956274e-08,-3.17192074222e-16,7.50320420657e-06,0.000358505700779,4.73490575648e-10,8.007575639999709e-05,0.9991987543387929,0.0391060615232,0.277672196703424,0.5638748663842093,4.7349057564799997e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998627728612,0.019100166961,-7.28206322413e-08,-3.02274751744e-16,7.32944478835e-06,0.000350201241911,4.62520243559e-10,7.63098407999957e-05,0.9992364364497167,0.038200333922,0.2646134370455244,0.5508150743669499,4.62520243559e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.099866361668,0.018668601079,-7.11780317325e-08,-2.88058982186e-16,7.16385717357e-06,0.000342287336869,4.52065839747e-10,7.272103399999508e-05,0.9992723463930839,0.037337202158,0.2521688231885844,0.5383694766989585,4.52065839747e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998697816953,0.01825733149,-6.96126817718e-08,-2.74511772015e-16,7.00605704816e-06,0.000334745618186,4.42103100477e-10,6.93010066999955e-05,0.9993065675126653,0.03651466298,0.2403094722955019,0.5265091882673206,4.4210310047699996e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998730408807,0.0178654036711,-6.81209493117e-08,-2.6160167928e-16,6.85567817111e-06,0.000327558582157,4.32608903055e-10,6.604182130000302e-05,0.999339179232844,0.0357308073422,0.22900785979547097,0.5152066823177822,4.3260890305499994e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998761467886,0.0174919079783,-6.66993721186e-08,-2.49298740327e-16,6.71237152086e-06,0.000320709548046,4.23561211943e-10,6.29359133999946e-05,0.9993702572437286,0.0349838159566,0.2182377552329134,0.5044357263242857,4.23561211943e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998791066275,0.0171359775656,-6.53446508549e-08,-2.3757440126999997e-16,6.57580449709e-06,0.000314182619933,4.14939028359e-10,5.997607449999276e-05,0.9993998736742579,0.0342719551312,0.20797416227793275,0.4941713219794901,4.14939028359e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998819272669,0.016796786353,-6.40536413434e-08,-2.26401451052e-16,6.44566014092e-06,0.000307962649449,4.06722341048e-10,5.715543510000087e-05,0.9994280972613044,0.033593572706,0.1981932601233325,0.4843896465954805,4.06722341048e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998846152533,0.0164735471022,-6.28233472444e-08,-2.15753958063e-16,6.32163639672e-06,0.000302035200491,3.98892079674e-10,5.446744869999631e-05,0.9994549935097723,0.0329470942044,0.18887234800269193,0.4750679976103558,3.98892079674e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998871768252,0.016165509613,-6.16509131902e-08,-2.05607210727e-16,6.20344541998e-06,0.00029638651615,3.91430071121e-10,5.1905876799998585e-05,0.9994806248426877,0.032331019226,0.17998979317632055,0.4661847405755899,3.914300711209999e-05,0.03467618779851253,True,coarse
