station,x,r,Ux,Ur,Uz,k,epsilon,nut,wall_distance,r_over_R,U_over_Ubulk,yplus,uplus,nut_over_nu,u_tau,below_first_cell,mesh
expansion_4D,2.6,0.04816988,1.3418754,3.3392766e-05,-4.1187044e-13,0.046689859,2.4941554,5.0636508e-05,0.001799661000000001,0.9639848402850048,0.6709377,21.544289134963783,11.20909958602568,5.0636508,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048254517,1.3218319,3.1291855e-05,-4.7701104e-13,0.046612411,2.6053966,4.6860998e-05,0.0017150240000000025,0.9656786120969172,0.66091595,20.53107386857978,11.041670041112267,4.686099799999999,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048335174,1.2999598,2.9469039e-05,-3.3605726e-13,0.046409422,2.7262624,4.3531228e-05,0.0016343669999999977,0.967292735388544,0.6499799,19.565504392573537,10.858965635728941,4.3531227999999995,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048412037,1.2782558,2.7670442e-05,-3.2662316e-13,0.046208055,2.8462227,4.0226984e-05,0.0015575040000000012,0.9688309324274161,0.6391279,18.645354044379825,10.677665421554732,4.0226984,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048485286,1.2575724,2.5956433e-05,-3.1763275e-13,0.046016159,2.9605413,3.7078137e-05,0.0014842549999999968,0.9702968054079184,0.6287862,17.768467989257744,10.504890594340816,3.7078137,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048555089,1.2374443,2.4287482e-05,-3.6978239e-13,0.045829384,3.0717807,3.4013833e-05,0.0014144519999999966,0.9716937163781433,0.61872215,16.93283504811612,10.336754359503004,3.4013832999999996,0.1197130411503265,False,coarse
expansion_4D,2.6,0.04862161,1.2160208,2.2683095e-05,-4.6561162e-13,0.045538189,3.1804567,3.1089451e-05,0.0013479309999999967,0.9730249473374191,0.6080104,16.136491927080034,10.157797248446924,3.1089450999999997,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048685003,1.1917418,2.1339889e-05,-3.0975857e-13,0.044957684,3.277317,2.8689849e-05,0.0012845380000000017,0.9742935801631638,0.5958709,15.377595045315829,9.954987264115207,2.8689848999999996,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048745414,1.1672867,1.9997417e-05,-2.9923115e-13,0.044373072,3.374921,2.6272736e-05,0.0012241269999999985,0.9755025366352675,0.58364335,14.654396592422554,9.75070626210398,2.6272735999999997,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048802984,1.1439816,1.8718081e-05,-2.8919882e-13,0.043815954,3.4679347,2.3969298e-05,0.0011665569999999986,0.9766546384726648,0.5719908,13.965208614520124,9.55603156521164,2.3969297999999997,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048857846,1.1217726,1.7498911e-05,-2.796383e-13,0.043285036,3.556574,2.177419e-05,0.0011116949999999959,0.9777525472967623,0.5608863,13.308438928161172,9.37051293009392,2.177419,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048910129,1.0995683,1.627752e-05,-3.7961454e-13,0.042754153,3.6451642,1.9579618e-05,0.0010594120000000026,0.9787988446802023,0.54978415,12.682543235115,9.185033555527557,1.9579617999999999,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048959952,1.0746997,1.5182002e-05,-3.8571955e-13,0.041864984,3.6852038,1.7695848e-05,0.0010095889999999982,0.9797959120737171,0.53734985,12.086096950191676,8.97729846032793,1.7695847999999998,0.1197130411503265,False,coarse
expansion_4D,2.6,0.049007433,1.04725,1.4225954e-05,-2.7385632e-13,0.040613349,3.6751357,1.6143157e-05,0.0009621079999999962,0.9807461109158478,0.523625,11.517687459505787,8.748002639787117,1.6143157,0.1197130411503265,False,coarse
